Programa,Numero_consecutivo,Numero_de_Ident_de_pieza,Date,Time,Recorrido_fusion_mm,Corriente_maxima_kA,Area_de_corriente_AS,Energia_acumulada_kJ,Fuerza_soldadura_kN,Corriente_max_1_kA,Area_de_Corriente_max_1_As,Corriente_max_2_kA,Area_de_Corriente_max_2_As,Corriente_max_3_kA,Area_de_Corriente_max_3_As,Corriente_max_4_kA,Area_de_Corriente_max_4_As,Evaluacion
30DS29,57199,221003T185808  57199,2022-10-03,18:58:08,"0,438","164,88","1394,7","21,7072","31,3658","41,2911","347,261","41,3298","348,067","40,4007","363,171","41,8588","336,197",OK
30DS29,57200,221003T185814  57200,2022-10-03,18:58:14,"0,46","164,584","1388,19","21,6236","31,219","41,3814","347,661","41,2395","346,706","40,3814","360,565","41,5814","333,257",OK
30DS29,57201,221003T185819  57201,2022-10-03,18:58:19,"0,466","164,48","1385,39","21,7338","31,4177","41,1879","343,685","41,2782","346,778","40,3233","361,302","41,6911","333,629",OK
30DS29,57202,221003T185913  57202,2022-10-03,18:59:13,"0,456","165,893","1413,77","21,6578","31,3071","41,5362","352,459","41,6459","353,48","40,7362","367,755","41,975","340,08",OK
30DS29,57203,221003T185918  57203,2022-10-03,18:59:18,"0,448","165,758","1406,12","21,7338","31,1264","41,4782","348,864","41,5814","352,137","40,6136","365,679","42,0846","339,443",OK
30DS29,57204,221003T185924  57204,2022-10-03,18:59:23,"0,472","164,719","1395,27","21,6426","31,2687","41,1233","344,574","41,1943","345,768","40,5491","365,488","41,8524","339,445",OK
30DS29,57205,221003T185929  57205,2022-10-03,18:59:29,"0,454","165,416","1403,98","21,6673","31,1987","41,4717","348,863","41,3814","348,873","40,5749","367,837","41,9879","338,406",OK
30DS29,57206,221003T185934  57206,2022-10-03,18:59:34,"0,442","166,326","1416,01","21,6578","31,0745","41,7169","351,634","41,562","352,685","40,8524","370,415","42,1943","341,272",OK
30DS29,57207,221003T185939  57207,2022-10-03,18:59:39,"0,456","164,771","1393,49","21,7357","31,2145","41,304","344,892","41,1491","346,048","40,5362","365,29","41,7814","337,258",OK
30DS29,57208,221003T185944  57208,2022-10-03,18:59:44,"0,44","165,435","1402,46","21,6009","31,0045","41,4782","349,234","41,5298","351,699","40,5878","364,938","41,8395","336,588",OK
30DS29,57209,221003T185950  57209,2022-10-03,18:59:50,"0,448","164,958","1397,04","21,7091","31,149","41,2459","346,353","41,2588","347,809","40,5814","365,681","41,8717","337,201",OK
30DS29,57210,221003T185955  57210,2022-10-03,18:59:55,"0,434","165,1","1401,44","21,616","31,2032","41,2137","345,12","41,2201","345,819","40,6459","369,702","42,0201","340,8",OK
30DS29,57211,221003T190000  57211,2022-10-03,19:00:00,"0,446","165,113","1400,42","21,654","31,289","41,3814","348,007","41,2653","348,67","40,5427","365,383","41,9233","338,357",OK
30DS29,57212,221003T190005  57212,2022-10-03,19:00:05,"0,464","164,306","1384,63","21,6274","31,1671","41,0653","342,642","41,1104","342,373","40,4523","364,625","41,6782","334,993",OK
30DS29,57213,221003T190011  57213,2022-10-03,19:00:11,"0,45","166,28","1406,3","21,7643","31,158","41,8201","350,382","41,7104","350,522","40,6911","366,365","42,0588","339,03",OK
30DS29,57214,221003T190016  57214,2022-10-03,19:00:16,"0,448","165,009","1398,16","21,6464","31,289","41,4588","350,72","41,2717","347,522","40,6007","364,66","41,6782","335,261",OK
30DS29,57215,221003T190021  57215,2022-10-03,19:00:21,"0,444","165,416",1400,"21,6616","31,3477","41,5621","350,515","41,4266","348,563","40,5427","364,356","41,8846","336,568",OK
30DS29,57216,221003T190027  57216,2022-10-03,19:00:26,"0,464","164,235","1386,9","21,7186","31,4809","41,2266","345,886","41,0266","343,827","40,3362","362,204","41,6459","334,987",OK
30DS29,57217,221003T190032  57217,2022-10-03,19:00:32,"0,45","164,603","1390,65","21,6768","31,1693","41,1943","344,823","41,2072","346,438","40,4459","363,582","41,7556","335,807",OK
30DS29,57218,221003T190037  57218,2022-10-03,19:00:37,"0,444","165,164","1398,26","21,7814","31,0993","41,2459","345,109","41,2524","347,364","40,7491","367,5","41,9169","338,29",OK
30DS29,57219,221003T190042  57219,2022-10-03,19:00:42,"0,46","164,842","1393,92","21,6844","31,2122","41,1104","344,34","41,1879","343,781","40,5556","366,59","41,9879","339,207",OK
30DS29,57220,221003T190047  57220,2022-10-03,19:00:47,"0,444","165,035","1397,66","21,6464","31,3567","41,3298","345,924","41,3169","347,964","40,5362","365,503","41,8524","338,267",OK
30DS29,57221,221003T190052  57221,2022-10-03,19:00:52,"0,446","165,371","1396,96","21,6806","31,1196","41,4008","347,619","41,3556","346,392","40,6136","365,187","42,0008","337,758",OK
30DS29,57222,221003T190058  57222,2022-10-03,19:00:58,"0,442","165,519","1402,22","21,6977","31,2754","41,4717","349,033","41,5491","352,19","40,6588","364,847","41,8395","336,146",OK
30DS29,57223,221003T190103  57223,2022-10-03,19:01:03,"0,47","164,9","1397,56","21,6578","31,3342","41,2137","345,929","41,1104","344,33","40,6717","368,858","41,904","338,443",OK
30DS29,57224,221003T190108  57224,2022-10-03,19:01:08,"0,444","164,951","1399,98","21,6369","31,1716","41,0717","344,815","41,1298","345,518","40,6524","368,793","42,0975","340,849",OK
30DS29,57225,221003T190113  57225,2022-10-03,19:01:13,"0,442","165,1","1396,59","21,6711","31,2506","41,4201","348,154","41,3879","348,272","40,4265","363,443","41,8653","336,721",OK
30DS29,57226,221003T190119  57226,2022-10-03,19:01:19,"0,448","165,564","1404,59","21,6863","31,1264","41,2524","345,945","41,375","349,875","40,7749","367,9","42,1621","340,875",OK
30DS29,57227,221003T190124  57227,2022-10-03,19:01:24,"0,432","165,248","1400,28","21,7129","31,3725","41,3427","348,295","41,3298","348,258","40,6459","366,281","41,9298","337,447",OK
30DS29,57228,221003T190133  57228,2022-10-03,19:01:33,"0,458","164,216","1390,58","21,6047","31,3003","41,033","345,084","40,9878","343,747","40,4653","364,325","41,7298","337,419",OK
30DS29,57229,221003T190139  57229,2022-10-03,19:01:39,"0,44","165,119","1400,81","21,6578","31,2935","41,3749","348,667","41,304","348,405","40,5491","364,626","41,8911","339,112",OK
30DS29,57230,221003T190144  57230,2022-10-03,19:01:44,"0,458","164,5","1391,69","21,6407","31,4809","41,0911","343,988","41,1556","346,969","40,4072","364,343","41,8459","336,386",OK
30DS29,57231,221003T190149  57231,2022-10-03,19:01:49,"0,452","165,087","1399,27","21,6711","31,5261","41,1556","344,456","41,2459","346,57","40,7685","370,036","41,9169","338,208",OK
30DS29,57232,221003T190156  57232,2022-10-03,19:01:56,"0,452","163,48","1377,9","21,7319","31,4064","40,4653","335,146","40,6846","336,175","40,5556","367,933","41,775","338,647",NOK
30DS29,57233,221003T190202  57233,2022-10-03,19:02:02,"0,448","164,764","1396,65","21,673","31,4832","41,2072","344,695","41,0653","345,627","40,6588","367,646","41,833","338,686",OK
30DS29,57234,221003T190207  57234,2022-10-03,19:02:07,"0,438","165,609","1402,93","21,6559","31,35","41,2911","346,243","41,4782","350,525","40,7104","367,594","42,1298","338,567",OK
30DS29,57235,221003T190212  57235,2022-10-03,19:02:12,"0,444","165,145","1400,79","21,7091","31,3093","41,1169","344,862","41,1169","344,176","40,9298","371,741","41,9814","340,008",OK
30DS29,57236,221003T190229  57236,2022-10-03,19:02:29,"0,444","164,59","1393,47","21,6123","31,5058","41,1233","343,508","41,1943","345,79","40,4588","366,205","41,8137","337,969",OK
30DS29,57237,221003T190234  57237,2022-10-03,19:02:34,"0,444","166,184","1413,43","21,7205","31,3093","41,6395","352,133","41,7879","353,862","40,6782","367,024","42,0782","340,41",OK
30DS29,57238,221003T190250  57238,2022-10-03,19:02:50,"0,452","165,771","1407,46","21,6616","31,3771","41,6459","350,654","41,5362","352,089","40,7104","366,798","41,8782","337,924",OK
30DS29,57239,221003T190255  57239,2022-10-03,19:02:55,"0,442","165,474","1401,37","21,7738","31,4448","41,3749","345,915","41,3104","346,76","40,7685","368,316","42,0201","340,38",OK
30DS29,57240,221003T190308  57240,2022-10-03,19:03:08,"0,45","166,571","1412,3","21,6483","31,28","41,7621","350,676","41,8911","353,699","40,8395","368,859","42,0782","339,066",OK
30DS29,57241,221003T190314  57241,2022-10-03,19:03:14,"0,444","165,99","1411,26","21,6901","31,4042","41,6266","351,857","41,6395","352,66","40,704","368,821","42,0201","337,918",OK
30DS29,57242,221003T190326  57242,2022-10-03,19:03:26,"0,452","164,7","1392,05","21,7091","31,4109","41,3233","346,581","41,1749","347,118","40,4717","362,667","41,7298","335,687",OK
30DS29,57243,221003T190331  57243,2022-10-03,19:03:31,"0,448","164,835","1397,12","21,6939","31,4787","41,4072","348,036","41,4201","350,348","40,362","362,701","41,6459","336,037",OK
30DS29,57244,221003T190337  57244,2022-10-03,19:03:37,"0,438","165,274","1404,14","21,6616","31,5396","41,4782","349,891","41,4008","351,44","40,4717","364,076","41,9233","338,735",OK
30DS29,57245,221003T190343  57245,2022-10-03,19:03:43,"0,444","165,306","1401,4","21,7452","31,3861","41,362","348,446","41,3169","348,779","40,6201","365,61","42,0072","338,569",OK
30DS29,57246,221003T190348  57246,2022-10-03,19:03:48,"0,46","164,777","1396,33","21,7395","31,5622","41,304","347,78","41,2459","347,716","40,4201","364,041","41,8072","336,792",OK
30DS29,57247,221003T190353  57247,2022-10-03,19:03:53,"0,448","163,616","1379,99","21,6787","31,5984","40,8201","340,905","40,904","343,475","40,4395","362,679","41,4524","332,933",OK
30DS29,57248,221003T190406  57248,2022-10-03,19:04:06,"0,444","164,893","1394,22","21,7262","31,3161","41,3298","346,269","41,1491","344,476","40,5169","366,366","41,8975","337,109",OK
30DS29,57249,221003T190412  57249,2022-10-03,19:04:11,"0,44","164,977","1399,38","21,635","31,508","41,0524","344,574","41,2524","346,744","40,6846","368,824","41,9879","339,235",OK
30DS29,57250,221003T190417  57250,2022-10-03,19:04:17,"0,456","163,667","1381,04","21,7586","31,5125","40,3685","335,476","40,8653","341,259","40,5427","366,717","41,8911","337,585",NOK
30DS29,57251,221003T190423  57251,2022-10-03,19:04:23,"0,44","164,9","1391,4","21,6806","31,5374","41,3233","347,669","41,3298","347,046","40,4846","361,72","41,7621","334,969",OK
30DS29,57252,221003T190434  57252,2022-10-03,19:04:34,"0,438","165,551","1403,88","21,6692","31,2935","41,4717","348,386","41,4717","349,762","40,5878","366,023","42,0201","339,711",OK
30DS29,57253,221003T190440  57253,2022-10-03,19:04:40,"0,442","164,358","1390,1","21,635","31,2664","41,1104","344,937","41,1169","342,67","40,4072","365,869","41,7233","336,625",OK
30DS29,57254,221003T190446  57254,2022-10-03,19:04:46,"0,442","164,919","1396,48","21,7053","31,3793","41,1362","344,807","41,3427","348,828","40,4782","365,559","41,9621","337,285",OK
30DS29,57255,221003T190451  57255,2022-10-03,19:04:51,"0,444","165,061","1395,77","21,7395","31,2822","41,3749","346,572","41,362","349,579","40,5556","364,745","41,7685","334,872",OK
30DS29,57256,221003T190511  57256,2022-10-03,19:05:11,"0,446","165,287","1406,17","21,7433","31,5532","41,2266","346,96","41,3749","349,487","40,7427","368,735","41,9427","340,988",OK
30DS29,57257,221003T190517  57257,2022-10-03,19:05:17,"0,45","164,397","1394,06","21,673","31,3545","40,9298","342,614","41,2201","347,202","40,4394","366,523","41,8072","337,719",OK
30DS29,57258,221003T190526  57258,2022-10-03,19:05:26,"0,452","164,474","1392,47","21,6787","31,3296","41,2201","346,126","41,104","345,233","40,4459","364,101","41,704","337,007",OK
30DS29,57259,221003T190532  57259,2022-10-03,19:05:32,"0,462","162,603","1369,79","21,6597","31,3861","39,8652","330,017","40,2136","332,978","40,6136","367,388","41,9104","339,406",NOK
30DS29,57260,221003T190537  57260,2022-10-03,19:05:37,"0,452","164,577","1390,62","21,6123","31,5464","41,1749","344,639","41,0846","343,853","40,4782","365,654","41,8395","336,473",OK
30DS29,57261,221003T190543  57261,2022-10-03,19:05:43,"0,456","164,287","1388,18","21,7186","31,3477","41,0782","343,713","41,0782","344,62","40,3814","364,181","41,7492","335,663",OK
30DS29,57262,221003T190548  57262,2022-10-03,19:05:48,"0,448","165,306","1403,35","21,6521","31,5396","41,4201","349,263","41,2975","348,112","40,6911","368,852","41,8975","337,127",OK
30DS29,57263,221003T190553  57263,2022-10-03,19:05:53,"0,452","165,668",1402,"21,7452","31,3951","41,5233","348,539","41,5233","349,462","40,6717","366,403","41,9492","337,593",OK
30DS29,57264,221003T190809  57264,2022-10-03,19:08:08,"0,458","166,145","1421,67","21,6085","31,4809","41,5427","351,618","41,4395","353,206","40,9814","373,443","42,1814","343,406",OK
30DS29,57265,221003T190814  57265,2022-10-03,19:08:13,"0,444","166,287","1423,12","21,6711","31,2732","41,5233","352,443","41,6911","355,283","40,8395","372,021","42,233","343,377",OK
30DS29,57266,221003T190819  57266,2022-10-03,19:08:19,"0,446","165,229","1406,23","21,599","31,3364","41,3491","349,25","41,2911","348,526","40,6007","368,546","41,9879","339,912",OK
30DS29,57267,221003T190824  57267,2022-10-03,19:08:24,"0,466","159,545","1353,89","21,6369","31,2642","37,4265","314,38","38,362","317,964","41,2588","375,653","42,4975","345,891",NOK
30DS29,57268,221003T190855  57268,2022-10-03,19:08:55,"0,446","166,119","1415,57","21,8271","31,4832","41,5104","351,019","41,6137","352,639","40,7749","369,249","42,2201","342,663",OK
30DS29,57269,221003T190900  57269,2022-10-03,19:09:00,"0,446","165,519","1410,29","21,6578","31,3161","41,433","350,885","41,4846","351,479","40,704","369,383","41,8975","338,544",OK
30DS29,57270,221003T190905  57270,2022-10-03,19:09:05,"0,44","166,268",1414,"21,7015","31,5193","41,6782","351,812","41,7943","354,666","40,6975","368,04","42,0975","339,486",OK
30DS29,57271,221003T190911  57271,2022-10-03,19:09:10,"0,448","165,126","1400,06","21,7148","31,4177","41,5362","350,946","41,504","349,882","40,304","363,261","41,7814","335,973",OK
30DS29,57272,221003T190915  57272,2022-10-03,19:09:15,"0,436","166,493","1415,32","21,7034","31,4019","41,8911","353,653","41,8266","355,203","40,7362","366,816","42,0395","339,645",OK
30DS29,57273,221003T190921  57273,2022-10-03,19:09:20,"0,434","165,306","1402,32","21,6806","31,3229","41,4459","347,661","41,3491","349,786","40,5943","366,087","41,9169","338,784",OK
30DS29,57274,221003T190926  57274,2022-10-03,19:09:25,"0,46","164,958","1400,15","21,7148","31,7609","41,0911","344,892","41,3169","348,705","40,5814","367,38","41,9685","339,17",OK
30DS29,57275,221003T190931  57275,2022-10-03,19:09:31,"0,472","157,287","1327,24","21,5876","31,5577","36,5749","305,207","37,8846","313,644","40,7362","367,617","42,0911","340,772",NOK
30DS29,57276,221003T191003  57276,2022-10-03,19:10:03,"0,444","165,939","1410,2","21,8005","31,0948","41,4975","349,355","41,5491","352,368","40,8524","368,86","42,0395","339,612",OK
30DS29,57277,221003T191009  57277,2022-10-03,19:10:09,"0,466","165,474","1410,39","21,6863","31,4087","41,2395","346,697","41,4395","352,171","40,7169","369,95","42,0782","341,568",OK
30DS29,57278,221003T191014  57278,2022-10-03,19:10:14,"0,448","165,429","1404,72","21,711","31,4064","41,4137","349,19","41,2266","346,946","40,704","368,366","42,0846","340,214",OK
30DS29,57279,221003T191019  57279,2022-10-03,19:10:19,"0,446","165,629","1412,59","21,6407","31,3816","41,5169","352,089","41,4911","352,146","40,6782","367,728","41,9427","340,63",OK
30DS29,57280,221003T192753  57280,2022-10-03,19:27:53,"0,452","167,106","1438,08","21,7148","31,4245","41,8459","358,587","41,8524","357,165","41,0137","376,502","42,3943","345,829",OK
30DS29,57281,221003T192758  57281,2022-10-03,19:27:58,"0,446","166,448","1432,63","21,6464","31,6548","41,6459","355,826","41,562","354,581","40,9298","376,119","42,3105","346,102",OK
30DS29,57282,221003T192804  57282,2022-10-03,19:28:03,"0,446","165,816","1423,7","21,6996","31,508","41,5685","353,814","41,575","354,756","40,6524","372,392","42,0201","342,741",OK
30DS29,57283,221003T192809  57283,2022-10-03,19:28:09,"0,436","166,177","1422,41","21,7186","31,5803","41,6911","353,364","41,4201","352,624","40,9233","372,874","42,1427","343,553",OK
30DS29,57284,221003T192814  57284,2022-10-03,19:28:14,"0,462","165,674","1416,31","21,7167","31,3274","41,5556","352,504","41,4588","352,999","40,6072","368,468","42,0524","342,336",OK
30DS29,57285,221003T192820  57285,2022-10-03,19:28:20,"0,464","165,409","1410,67","21,7319","31,4696","41,575","350,527","41,4524","351,379","40,433","367,221","41,9492","341,541",OK
30DS29,57286,221003T193010  57286,2022-10-03,19:30:10,"0,45","166,584","1434,97","21,6407","31,2212","41,7491","357,692","41,8201","360,318","40,7749","372,245","42,2395","344,72",OK
30DS29,57287,221003T193015  57287,2022-10-03,19:30:15,"0,456","166,229","1424,64","21,7091","31,5509","41,3491","349,373","41,6395","354,284","40,8201","373,043","42,4201","347,935",OK
30DS29,57288,221003T193020  57288,2022-10-03,19:30:20,"0,448","166,339","1425,69","21,7529","31,5554","41,775","355,973","41,6717","354,58","40,7878","371,962","42,104","343,172",OK
30DS29,57289,221003T193026  57289,2022-10-03,19:30:26,"0,444","166,461","1427,62","21,7034","31,499","41,7169","354,025","41,7556","355,676","40,8265","373,102","42,1621","344,818",OK
30DS29,57290,221003T193031  57290,2022-10-03,19:30:31,"0,434","166,513","1426,41","21,6369","31,4696","41,4782","351,062","41,5814","353,668","41,0266","374,606","42,4266","347,072",OK
30DS29,57291,221003T193037  57291,2022-10-03,19:30:37,"0,45","165,313","1409,89","21,7357","31,3454","41,3104","348,076","41,362","351,827","40,7233","370,534","41,9169","339,457",OK
30DS29,57292,221003T193101  57292,2022-10-03,19:31:01,"0,434","165,506","1416,78","21,6749","31,3409","41,4524","351,667","41,4717","352,772","40,6201","370,011","41,9621","342,33",OK
30DS29,57293,221003T193106  57293,2022-10-03,19:31:06,"0,44","166,119","1424,94","21,6559","31,3477","41,4717","349,105","41,704","354,617","40,7814","374,61","42,1621","346,607",OK
